0F043596202561788EA13D5,0
0FFC35866018516621B0D3F,0
0F57353904771934596FE9F,0
0F843574249889932A8662E,0
0F9D3585166658459B9AC30,0
0FA035965589061761C3D7A,0
0FEA35330893790885F63E8,0
0F1B3603414231556D2BFFD,0
0DFD336490760860963B515,0
0DFD35069860903300C7973,0
1066354838733351352FBF8,0
0FE433661215082408720F0,0
1002355507716089687F6D9,0
0F653600910253363BBD659,0
0F873523720624525E00B20,0
10CA35413217064407031F0,0
0F5235969768792992BD77F,0
10EC3600794645468CB39C9,0
111335777080426187DABBE,0
11273541569159931E84F17,0
107B3591400829838E5C400,0
108C3556447927451623836,0
10463364871408702EBC041,0
10473563253333928ACA1DC,0
1050339184352484208E7EF,0
34B6359368663383034A263,0
34D33477888426825B1868B,0
34DF3384098385182061E1E,0
106335993636414276CB477,0
2D5D35974326318359553BC,0
10BC3490850656956BA3148,0
2EB43599416431334B2A6D6,0
2EB933650172111114C843E,0
10F6354243629494192E867,0
2F0833852153039902F9092,0
2F243591142788191D1D8C5,0
10743585536867975C08BD4,0
2EB335483770727688D22E1,0
2EC43601682755421E3D409,0
11E23365730062056F90FEB,0
100F338037443416564DB6D,0
1017337109780442576A19C,0
300534705117226858F0631,0
30213585293212475746CC7,0
106D35088985315162A8CEC,0
2ED533926269907796F64A7,0
2EEF356260836677934513B,0
107C35242759033753499C3,0
117B3579340421176C5411E,0
306A3553127628328914D5D,0
00773599091353280B945F9,0
0090355031840387136B537,0
09153364358698231A8518D,0
09153603221775020A1B5C4,0
30D43428763365789DF354A,0
30E8342797297342973A38B,0
08DF3598615660911BC5D44,0
093F3590403579166593ACD,0
00A93571705469822AF1B6E,0
00CF3388049418520682A26,0
00E03508649158493A4BE41,0
3130338425079577802F88D,0
314335501791317546FD194,0
09543466789756942ED5B40,0
09583551840154471189C48,0
08FE3387124253202453A0A,0
09A833656549997602264C7,0
410F354681069774329D89F,0
41123585984657686B77B80,0
010F336685480496708CDD6,0
09D1347548454218981DE75,0
31773411053375955CA3F3E,0
44BA3509292123970CE74FF,0
01043580087553342D9A449,0
09B334070789257072E536C,0
319F35586094281891EF679,0
44C63556672598144C7D653,0
44DB352464754367911867C,0
44FB3579057138259A03111,0
09A1359398277283048E523,0
09BC3596895711964C4ABA8,0
089B35990263570590930AA,0
013E3570006582421416CAD,0
00E13532436554393163B83,0
00EE3552610822090D973B0,0
01093596650895777AF7A70,0
31EA3509305854739B5AD6B,0
32123598588424160C218A4,0
450935699054612586A8915,0
08A5359196612924149CC06,0
00943489018254614AA7153,0
32353595979224645CF82D3,0
3BBC360153221876134A3A0,0
454F359502858630924B82C,0
45933467644661436ED74B8,0
094B3528869704682053C28,0
00C93432339486813854DA5,0
00B13590232912622E53BFD,0
00DA360324095386464D10C,0
3261346707386221841FBCC,0
32663410056892799ADBCDC,0
3C073364732419752D247F6,0
45B133831260536582347B3,0
092A3415560077501215B1A,0
0941359794753635521DE17,0
3C393599897257485663279,0
3C3A3503997125520E40030,0
00F13534158626187686B3B,0
32783591225843246C648CA,0
327F3584359814679FEC75A,0
45F33587466842667C8DA28,0
45FC3384909492069F063BC,0
082736023113565535A031F,0
3C7A3594594597397BF5EC4,0
00F33394596448714ABCE81,0
010835817016877113BB4BA,0
3733337846119364241F34B,0
373E355833482725577E16A,0
374D3551761319908A4DB98,0
462935877003282892DD443,0
08D034225017682167B6383,0
08EB35513074073408573FC,0
3CCD3549355312727FD138A,0
3CD93594836025409102D9C,0
01123384365699904F9B854,0
00993599688374176DF6583,0
37593369869437790A5AE0F,0
376F3494682304277A1C7EC,0
4643352953483733223534C,0
464C3593326169407A7975F,0
093B338145610586688B7D2,0
37763602721714873EEADCE,0
313C3587994620894E05733,0
00E43398058234004261551,0
00ED357299095876033730A,0
00F23542786755903F30151,0
09E63522265887541441F1D,0
3D9536009379015189AE6D9,0
3.17E+24,0
319F3582805598621B8DC2A,0
31A33534182376892597B6C,0
00EF338150577356881AD6B,0
028C341369191670823894C,0
0246359039060213719C861,0
46B73585299997091CE37FD,0
0A02358556942651029F36A,0
3DAE3411333739988854809,0
31DF354651209503880DFD0,0
31E93595953037528D87469,0
026D336475193919044AA93,0
02CB358366769768695629D,0
02DA3594616186472FD6517,0
46CE3379265414699AE7A57,0
46E035794581815445D307D,0
0A87342202131873676F210,0
0A8735573796913005C87C7,0
0A87359480994873734E306,0
471235722876732763CF73C,0
439F3412126532502C3B600,0
43A73544669106890D064BB,0
3DD835363243467133E1B2B,0
3DE736011063661383EA0DF,0
02563583917251585C2CB97,0
0266359916949542075D0A4,0
026D36031482974295864EA,0
3E3935144074327560A0AD3,0
3E4735988808275847F6226,0
3E653601690998640C2E0B0,0
43FF3376880102473FEABD3,0
0A9C35867469452198E2C0B,0
0AB23549902443369177B27,0
324A3538989127992A2E66D,0
3255354935785369281CA7B,0
3E733568883252899D08023,0
485A3582421619702920A9F,0
479A3585424993470B7F0BC,0
47C0350292588891268E8F1,0
09E535939985665674B1873,0
0A0234768057499755C6F21,0
0A0635972629771021E38F3,0
32B0355657579067560C83C,0
2E303601415291589C5093A,0
01FF3576983535473F49EF9,0
356535790220836460FB171,0
3568342118945204252BF90,0
3.59136E+22,0
0A2C359061157556008B0FE,0
0A3435880030027306CD80B,0
0A443595594133217C1800E,0
0A463431697275443B0C433,0
0A2E3375900903548F97E3A,0
2E3B355131838827286EA4D,0
2E763413594231486FA3C8F,0
2E833385734151181AA4C2F,0
2E863590327815970834AFC,0
359A3542272125614BCC27B,0
0A4C3602537635668ED9F0C,0
0A5335000611530862FDAF5,0
0A5E359892988846812C784,0
2E923592289439233211610,0
2E973595380090624141224,0
024235367970580581BF78F,0
0254350009276544374AA72,0
026033655336211898E9BA4,0
486F3601936637563A51076,0
489735259715577183EA5FD,0
08F735041975999385AE09C,0
091F3527420861133599357,0
09CE3598442263966182FBC,0
2EF13421061165476DDF730,0
2EFC336482853094470E15F,0
026A3430080076772A0C8EF,0
0249351077434531353F10C,0
02543594453340460A6EC55,0
42EB3599631118263B325B6,0
42FA35658878961066CC5EF,0
42FC35877655107077F990F,0
432535394700954597E4C7F,0
09D83604299228256AD3855,0
0A043601665771570950E74,0
442435522249039060CC07C,0
444335875634262185AF8A4,0
44553589313175597423AF5,0
2E6B360087278412767C3F3,0
2.8536E+21,0
0299358513415677752D2B9,0
373A3601432590790F32F4B,0
3749358943808930867060F,0
7FD53484890374038D620FA,0
7D6F33677656167758B32AC,0
7D7D3422972217892D1CA2D,0
0A50341941817706285EAF8,0
44A7346731620696165366B,0
44A735441290865657EEA21,0
2E9A356104843799468E387,0
2FE73557913563380CFCDE6,0
30033369514426780F2EDF3,0
30093595885320559EF83C3,0
029C3391969521662B80577,0
0213355741715986426B09D,0
02163384240770831D4FB8D,0
378B3584551418389EE126E,0
0A073424703510061A1B37F,0
7D8935111091786403CE7A3,0
7D98360128484509054FAEC,0
7DA23600153712277E8CE3F,0
6D893407222600998CF0D00,0
44D0357906158016410A702,0
44D134302542327622EE97A,0
44D43530848815663373F05,0
02243594680734164330FCF,0
0A9B3580803072899D2E9EE,0
0BBF35382185164109006A9,0
0BC3358820258085097D4E1,0
0BCA348042422089534B3FB,0
433A3417692714748288E5A,0
5C5E3538976213295AB035A,0
303235560816426979872C5,0
0BD434071469643681BED58,0
0BD6359845947707814648F,0
0B7B3554444640891EFA4DD,0
02A1354516222121008555E,0
43923542789913717D81FD8,0
439635535708312150C757C,0
40503586951554636621A32,0
30483472794370084BE90AF,0
304F3598692975059962DDC,0
30603365868211343CE4054,0
30643598860225576CCFF17,0
3071355068747068450C97F,0
0A023589049714069C6CE98,0
43DC3537082409530FA7FEB,0
407E3537360075922D63298,0
408A33846145387379F8EF1,0
0AE33405512285492257EED,0
0B0636023993007556CC935,0
0B0D33804559370396DC334,0
03AB35796514589268F0458,0
033635763137480066E457D,0
6EA53579722259167068786,0
37733541386542510D39409,0
30BC3602851181424CB8783,0
30CF35943283701387B8E53,0
0B2735601345653295636C2,0
0B943562226915862B49602,0
0B963579297248707226182,0
0B9C3403891421855CFA22E,0
44533456828592097530A39,0
5D683533037595386899AA1,0
5D723477323963213B54CAB,0
81B4358347461912405F42F,0
30EA3495710764613EB6EEB,0
2D2D3601783369227032D38,0
0BAD3545041434108949FE8,0
0BCD3593331291183C687F1,0
0BF73410734234903F24606,0
036E357780218161628B5B2,0
02D43550742226126DB1F63,0
02DC3553927004614C7A114,0
446535938033519873BE979,0
44833473772662766D5DF9D,0
81D93601577452452E161CD,0
6FF23426272098899579C78,0
37F23391154037214BA68E9,0
2D3535927965818440A49AB,0
0B143389686023415F69899,0
0B203576136260863619955,0
02E33586786925219327F0E,0
4B5F35760547754631E4B4F,0
39B23569651077951B2E7AF,0
39B43575092538810DFC603,0
39B63600472105033EE62CE,0
0B8F3538707439733CC9710,0
032434101476267742121AD,0
401933643596297474A8013,0
7AF934012636959124485D7,0
0BC73601281065348133BDF,0
0B013532403279283A1E2E4,0
39D83556165745821DCBAA7,0
39E234206523115950677FB,0
31A03551934004633A3A1E5,0
035933917945676445ACF64,0
032F3397079434811A84317,0
47933600673909327142AA7,0
47943589878218367FCD641,0
47B03592122521363800F48,0
8A7835149513187892408F4,0
364A35611663839190C5CAD,0
36543390112110716947CD6,0
035F36016058571446FD961,0
036D3582794251142F0CA09,0
03AD34205742397461E3755,0
03BD354863500957902178F,0
0B773595664475972F569EB,0
0B81359040888701475B4C5,0
4B873418092912451E430ED,0
4BA235057785443753C11CC,0
7ADA3543023726392B7F9A7,0
7ADB3406918567171B985BA,0
7B0E3593384885253394DD9,0
7B133529543417832065942,0
65DB36001474334340C1DB2,0
8A96352885486637243B5E6,0
3.67E+23,0
36763429707882661A52E47,0
367E36032997310233C2E1E,0
3687336639804217728690D,0
369B35834210793183F0E83,0
36A33375046819304FDFA02,0
36B234187304607718F4F8F,0
36B93598375617307C30841,0
36C33541159153163FE9AD6,0
317233666782729633D64D3,0
03E435543089972192E95B7,0
03EE3600135340273EEAE4E,0
03EF3595279691784A6473B,0
02C636031702067312A4123,0
0BA73391093262958972B03,0
0C2F35980965900029EA810,0
4BBC353611593002704C0C7,0
352F35309119247495AD634,0
35353431022470956C65667,0
8AD035972820668966D958E,0
65FF3587163015767CB0DE1,0
66113575743707524D58782,0
297D355418107507613999A,0
2.92936E+22,0
02F6339443600285910FBF0,0
0BDC3594077026656751765,0
353A35677251350691E9B8F,0
35693520966365108A6E63F,0
35793532789186502D04A0A,0
357F3551021552811873867,0
8B13359253507521392F584,0
8B2734073701473823A7035,0
541935234048866968B98E4,0
542135768687181466AB77D,0
2AC23580927755901BECE16,0
2AC7355311986961515EE66,0
03803418750555302A73E01,0
6338359069242703942DED9,0
634C3384398108333C8D0BB,0
3A713526424681514EE0EEC,0
